,id,joined_date,group,gender,country,device,purchase_date,spent,purchase_status,duplicates
45813,1046686,2023-01-28,Control_Group,M,ESP,Android,,,0,False
45814,1046687,2023-01-27,Test_Group,,MEX,iOS,,,0,False
45815,1046688,2023-01-26,Test_Group,M,MEX,Android,,,0,False
45816,1046689,2023-01-28,Test_Group,F,DEU,Android,,,0,False
45817,1046690,2023-01-29,Control_Group,F,BRA,Android,,,0,False
45818,1046691,2023-01-26,Control_Group,M,GBR,Android,,,0,False
45819,1046692,2023-01-29,Test_Group,F,USA,Android,,,0,False
45820,1046693,2023-01-28,Test_Group,F,BRA,Android,,,0,False
45821,1046694,2023-01-26,Test_Group,F,GBR,iOS,,,0,False
45822,1046695,2023-01-30,Test_Group,O,TUR,Android,,,0,False
45823,1046696,2023-01-26,Control_Group,M,DEU,iOS,,,0,False
45824,1046697,2023-01-25,Test_Group,M,AUS,Android,,,0,False
45825,1046698,2023-02-04,Test_Group,F,GBR,Android,,,0,False
45826,1046699,2023-01-30,Test_Group,F,USA,iOS,,,0,False
45827,1046700,2023-02-06,Control_Group,M,GBR,Android,,,0,False
45828,1046701,2023-01-30,Test_Group,M,MEX,Android,,,0,False
45829,1046702,2023-02-03,Control_Group,M,GBR,Android,,,0,False
45830,1046703,2023-01-26,Control_Group,,USA,Android,2023-01-26,33.96,1,False
45831,1046704,2023-01-30,Test_Group,F,USA,Android,,,0,False
45832,1046705,2023-01-28,Control_Group,M,MEX,Android,,,0,False
45833,1046706,2023-01-26,Test_Group,,MEX,iOS,,,0,False
45834,1046707,2023-01-27,Control_Group,M,MEX,Android,,,0,False
45835,1046708,2023-02-02,Test_Group,M,TUR,Android,,,0,False
45836,1046709,2023-01-30,Test_Group,,FRA,iOS,,,0,False
45837,1046710,2023-01-28,Control_Group,M,DEU,Android,,,0,False
45838,1046711,2023-01-28,Control_Group,F,USA,iOS,,,0,False
45839,1046712,2023-01-30,Control_Group,F,MEX,iOS,,,0,False
45840,1046713,2023-01-31,Control_Group,F,BRA,Android,,,0,False
45841,1046714,2023-01-26,Control_Group,M,BRA,Android,,,0,False
45842,1046715,2023-01-27,Test_Group,,USA,Android,2023-01-31,44.76,1,False
45843,1046716,2023-01-27,Control_Group,M,MEX,Android,,,0,False
45844,1046717,2023-01-25,Test_Group,F,USA,Android,2023-01-25,28.11,1,False
45845,1046718,2023-01-31,Test_Group,F,BRA,Android,,,0,False
45846,1046719,2023-01-25,Control_Group,M,AUS,iOS,,,0,False
45847,1046720,2023-01-26,Test_Group,F,CAN,Android,,,0,False
45848,1046721,2023-01-27,Control_Group,M,USA,Android,,,0,False
45849,1046722,2023-01-27,Control_Group,F,AUS,Android,,,0,False
45850,1046723,2023-01-27,Test_Group,M,GBR,Android,,,0,False
45851,1046724,2023-01-25,Control_Group,M,DEU,Android,,,0,False
45852,1046725,2023-01-25,Test_Group,F,USA,Android,,,0,False
45853,1046726,2023-01-26,Test_Group,M,ESP,Android,,,0,False
45854,1046727,2023-01-25,Control_Group,F,ESP,Android,,,0,False
45855,1046728,2023-01-25,Control_Group,F,USA,iOS,,,0,False
45856,1046729,2023-01-28,Control_Group,F,TUR,Android,,,0,False
45857,1046730,2023-01-25,Test_Group,M,DEU,Android,,,0,False
45858,1046731,2023-01-27,Control_Group,,BRA,iOS,,,0,False
45859,1046732,2023-01-27,Control_Group,,BRA,Android,,,0,False
45860,1046733,2023-01-30,Control_Group,M,MEX,Android,,,0,False
45861,1046734,2023-01-26,Control_Group,F,USA,Android,,,0,False
45862,1046735,2023-01-28,Control_Group,,BRA,Android,,,0,False
45863,1046736,2023-01-25,Test_Group,F,USA,Android,,,0,False
45864,1046737,2023-01-27,Control_Group,F,BRA,Android,,,0,False
45865,1046738,2023-01-26,Test_Group,M,DEU,iOS,,,0,False
45866,1046739,2023-02-03,Control_Group,M,ESP,Android,,,0,False
45867,1046740,2023-01-28,Control_Group,,BRA,Android,,,0,False
45868,1046741,2023-01-26,Control_Group,M,USA,Android,,,0,False
45869,1046742,2023-02-05,Test_Group,F,MEX,Android,,,0,False
45870,1046743,2023-01-25,Test_Group,M,USA,Android,,,0,False
45871,1046744,2023-01-28,Control_Group,F,ESP,iOS,,,0,False
45872,1046745,2023-01-25,Test_Group,F,DEU,Android,,,0,False
45873,1046746,2023-02-06,Control_Group,F,,Android,,,0,False
45874,1046748,2023-02-01,Test_Group,,USA,Android,,,0,False
45875,1046749,2023-01-25,Test_Group,F,BRA,Android,,,0,False
45876,1046750,2023-01-28,Control_Group,F,FRA,Android,,,0,False
45877,1046751,2023-01-25,Control_Group,F,USA,Android,,,0,False
45878,1046752,2023-01-25,Control_Group,M,MEX,Android,,,0,False
45879,1046753,2023-01-27,Test_Group,F,MEX,iOS,,,0,False
45880,1046754,2023-01-31,Test_Group,F,MEX,Android,,,0,False
45881,1046755,2023-01-27,Control_Group,F,USA,iOS,,,0,False
45882,1046756,2023-02-03,Control_Group,M,FRA,Android,,,0,False
45883,1046757,2023-01-26,Control_Group,F,BRA,iOS,,,0,False
45884,1046758,2023-02-02,Test_Group,,BRA,iOS,,,0,False
45885,1046759,2023-01-30,Control_Group,F,USA,Android,,,0,False
45886,1046760,2023-01-28,Control_Group,M,TUR,Android,,,0,False
45887,1046761,2023-01-30,Test_Group,,ESP,Android,,,0,False
45888,1046762,2023-01-30,Control_Group,F,DEU,iOS,,,0,False
45889,1046763,2023-01-30,Control_Group,M,DEU,Android,,,0,False
45890,1046764,2023-01-26,Test_Group,M,MEX,iOS,,,0,False
45891,1046765,2023-01-26,Control_Group,M,USA,iOS,,,0,False
45892,1046766,2023-01-25,Test_Group,F,BRA,Android,,,0,False
45893,1046767,2023-01-29,Control_Group,F,AUS,iOS,,,0,False
45894,1046768,2023-01-29,Test_Group,M,BRA,iOS,,,0,False
45895,1046769,2023-01-26,Control_Group,O,TUR,Android,,,0,False
45896,1046770,2023-01-26,Test_Group,,TUR,Android,,,0,False
45897,1046771,2023-02-03,Control_Group,F,GBR,Android,,,0,False
45898,1046772,2023-01-26,Control_Group,M,TUR,Android,,,0,False
45899,1046773,2023-01-25,Test_Group,M,BRA,iOS,,,0,False
45900,1046774,2023-01-25,Test_Group,M,USA,iOS,2023-01-25,67.49,1,False
45901,1046775,2023-01-27,Control_Group,F,BRA,Android,,,0,False
45902,1046776,2023-01-28,Test_Group,F,CAN,Android,,,0,False
45903,1046777,2023-01-25,Test_Group,,USA,Android,,,0,False
45904,1046778,2023-01-26,Control_Group,F,USA,iOS,2023-01-27,95.62,1,False
45905,1046779,2023-01-27,Test_Group,M,USA,Android,,,0,False
45906,1046780,2023-02-06,Control_Group,M,DEU,iOS,,,0,False
45907,1046781,2023-01-29,Control_Group,F,BRA,iOS,,,0,False
45908,1046782,2023-02-06,Control_Group,O,MEX,Android,,,0,False
45909,1046783,2023-01-26,Control_Group,M,GBR,Android,,,0,False
45910,1046784,2023-01-27,Control_Group,M,MEX,iOS,,,0,False
45911,1046785,2023-01-25,Test_Group,F,GBR,Android,,,0,False
45912,1046786,2023-01-25,Control_Group,M,USA,Android,,,0,False
45913,1046787,2023-01-29,Test_Group,M,FRA,Android,,,0,False
45914,1046788,2023-01-29,Test_Group,F,USA,Android,,,0,False
45915,1046789,2023-01-30,Control_Group,M,FRA,Android,,,0,False
45916,1046790,2023-01-30,Control_Group,M,TUR,Android,,,0,False
45917,1046791,2023-01-26,Test_Group,O,DEU,Android,,,0,False
45918,1046792,2023-01-27,Test_Group,M,USA,Android,,,0,False
45919,1046793,2023-01-28,Test_Group,M,MEX,Android,,,0,False
45920,1046794,2023-01-26,Test_Group,M,BRA,iOS,,,0,False
45921,1046795,2023-01-29,Test_Group,M,MEX,iOS,,,0,False
45922,1046796,2023-01-30,Test_Group,,BRA,iOS,,,0,False
45923,1046797,2023-02-03,Test_Group,O,BRA,iOS,,,0,False
45924,1046798,2023-01-27,Control_Group,F,GBR,Android,,,0,False
45925,1046799,2023-01-26,Control_Group,F,USA,Android,,,0,False
45926,1046800,2023-02-02,Test_Group,M,DEU,iOS,,,0,False
45927,1046801,2023-01-28,Control_Group,F,USA,Android,,,0,False
45928,1046802,2023-01-30,Test_Group,,USA,iOS,,,0,False
45929,1046803,2023-01-27,Test_Group,F,DEU,iOS,,,0,False
45930,1046804,2023-01-25,Test_Group,M,DEU,Android,,,0,False
45931,1046805,2023-01-31,Test_Group,F,MEX,Android,,,0,False
45932,1046806,2023-02-02,Control_Group,M,USA,iOS,,,0,False
45933,1046807,2023-01-29,Test_Group,F,DEU,iOS,,,0,False
45934,1046808,2023-01-26,Control_Group,M,ESP,Android,,,0,False
45935,1046809,2023-02-02,Control_Group,,GBR,Android,,,0,False
45936,1046810,2023-02-06,Test_Group,F,DEU,Android,,,0,False
45937,1046811,2023-01-26,Test_Group,F,AUS,Android,,,0,False
45938,1046812,2023-01-27,Test_Group,F,BRA,iOS,,,0,False
45939,1046813,2023-01-25,Control_Group,M,TUR,Android,,,0,False
45940,1046814,2023-01-26,Test_Group,M,ESP,Android,,,0,False
45941,1046816,2023-01-31,Control_Group,,BRA,iOS,,,0,False
45942,1046817,2023-01-27,Test_Group,F,DEU,iOS,,,0,False
45943,1046818,2023-01-26,Test_Group,M,USA,Android,,,0,False
45944,1046819,2023-01-30,Control_Group,F,MEX,Android,,,0,False
45945,1046820,2023-02-01,Test_Group,F,CAN,Android,,,0,False
45946,1046821,2023-01-28,Test_Group,F,MEX,iOS,,,0,False
45947,1046822,2023-01-31,Test_Group,M,USA,iOS,,,0,False
45948,1046823,2023-01-27,Control_Group,F,AUS,Android,,,0,False
45949,1046824,2023-01-26,Control_Group,M,FRA,Android,,,0,False
45950,1046825,2023-01-26,Test_Group,M,MEX,Android,,,0,False
45951,1046826,2023-01-25,Control_Group,F,DEU,Android,,,0,False
45952,1046827,2023-01-28,Test_Group,M,USA,iOS,,,0,False
45953,1046828,2023-01-26,Test_Group,M,USA,iOS,,,0,False
45954,1046829,2023-01-29,Test_Group,M,USA,iOS,,,0,False
45955,1046830,2023-01-30,Control_Group,M,GBR,Android,,,0,False
45956,1046831,2023-01-26,Test_Group,F,TUR,Android,,,0,False
45957,1046832,2023-01-26,Control_Group,,BRA,iOS,,,0,False
45958,1046833,2023-01-26,Test_Group,M,USA,Android,,,0,False
45959,1046834,2023-01-26,Control_Group,M,MEX,Android,,,0,False
45960,1046835,2023-01-26,Test_Group,F,USA,Android,,,0,False
45961,1046836,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
45962,1046837,2023-01-28,Control_Group,M,TUR,Android,,,0,False
45963,1046838,2023-01-28,Control_Group,,USA,iOS,,,0,False
45964,1046839,2023-01-30,Test_Group,O,USA,iOS,,,0,False
45965,1046840,2023-01-29,Test_Group,M,USA,Android,,,0,False
45966,1046841,2023-01-29,Control_Group,M,DEU,Android,,,0,False
45967,1046842,2023-01-29,Control_Group,O,TUR,iOS,,,0,False
45968,1046843,2023-01-27,Control_Group,M,USA,iOS,,,0,False
45969,1046844,2023-01-27,Test_Group,M,ESP,iOS,,,0,False
45970,1046845,2023-01-25,Control_Group,F,BRA,Android,,,0,False
45971,1046846,2023-01-25,Control_Group,M,MEX,Android,,,0,False
45972,1046847,2023-01-26,Test_Group,O,BRA,iOS,,,0,False
45973,1046848,2023-02-02,Test_Group,F,USA,iOS,,,0,False
45974,1046849,2023-01-31,Test_Group,F,TUR,iOS,,,0,False
45975,1046850,2023-01-25,Test_Group,F,BRA,iOS,,,0,False
45976,1046851,2023-01-30,Test_Group,F,USA,iOS,,,0,False
45977,1046852,2023-01-27,Control_Group,M,USA,Android,,,0,False
45978,1046853,2023-01-31,Test_Group,,USA,Android,,,0,False
45979,1046854,2023-01-27,Test_Group,M,USA,iOS,,,0,False
45980,1046855,2023-01-25,Control_Group,M,CAN,Android,,,0,False
45981,1046857,2023-01-25,Control_Group,O,USA,Android,,,0,False
45982,1046858,2023-01-31,Control_Group,F,DEU,Android,,,0,False
45983,1046859,2023-01-26,Control_Group,M,FRA,iOS,,,0,False
45984,1046860,2023-01-27,Test_Group,F,BRA,iOS,,,0,False
45985,1046861,2023-01-29,Test_Group,,BRA,iOS,,,0,False
45986,1046862,2023-01-25,Test_Group,F,AUS,Android,,,0,False
45987,1046863,2023-02-02,Control_Group,M,BRA,iOS,,,0,False
45988,1046864,2023-02-01,Control_Group,M,USA,iOS,2023-02-03,9.746687517298996,1,True
45989,1046864,2023-02-01,Control_Group,M,USA,iOS,2023-02-01,29.09,1,True
45990,1046865,2023-01-27,Test_Group,F,,Android,,,0,False
45991,1046866,2023-01-26,Control_Group,F,USA,Android,,,0,False
45992,1046867,2023-01-25,Test_Group,F,CAN,Android,,,0,False
45993,1046870,2023-01-28,Test_Group,M,GBR,iOS,,,0,False
45994,1046871,2023-01-27,Test_Group,,USA,iOS,,,0,False
45995,1046872,2023-01-26,Test_Group,F,BRA,Android,,,0,False
45996,1046873,2023-01-25,Test_Group,O,USA,Android,,,0,False
45997,1046874,2023-01-26,Test_Group,O,USA,Android,,,0,False
45998,1046875,2023-01-31,Control_Group,F,USA,iOS,,,0,False
45999,1046876,2023-01-27,Test_Group,F,ESP,iOS,,,0,False
46000,1046877,2023-01-26,Test_Group,,BRA,iOS,,,0,False
46001,1046878,2023-01-28,Control_Group,M,BRA,Android,,,0,False
46002,1046879,2023-01-26,Control_Group,M,MEX,iOS,,,0,False
46003,1046880,2023-01-31,Test_Group,,USA,Android,,,0,False
46004,1046881,2023-02-02,Control_Group,M,AUS,iOS,,,0,False
46005,1046882,2023-01-25,Test_Group,M,USA,Android,,,0,False
46006,1046883,2023-01-27,Test_Group,F,ESP,Android,,,0,False
46007,1046884,2023-01-25,Test_Group,M,ESP,Android,,,0,False
46008,1046885,2023-01-26,Test_Group,F,BRA,iOS,,,0,False
46009,1046886,2023-01-25,Control_Group,F,TUR,Android,,,0,False
46010,1046887,2023-01-25,Test_Group,F,USA,iOS,,,0,False
46011,1046888,2023-02-03,Control_Group,M,FRA,Android,,,0,False
46012,1046889,2023-02-02,Control_Group,F,USA,Android,,,0,False
46013,1046890,2023-01-31,Test_Group,M,USA,Android,,,0,False
46014,1046891,2023-01-30,Control_Group,,BRA,Android,,,0,False
46015,1046892,2023-01-27,Test_Group,M,BRA,Android,,,0,False
46016,1046893,2023-01-28,Test_Group,M,BRA,iOS,,,0,False
46017,1046894,2023-02-02,Test_Group,M,FRA,Android,,,0,False
46018,1046895,2023-02-01,Control_Group,F,BRA,iOS,,,0,False
46019,1046896,2023-01-25,Test_Group,M,USA,iOS,,,0,False
46020,1046897,2023-01-28,Test_Group,O,CAN,Android,,,0,False
46021,1046898,2023-02-02,Test_Group,,USA,iOS,,,0,False
46022,1046899,2023-01-29,Test_Group,M,BRA,Android,,,0,False
46023,1046900,2023-01-30,Control_Group,F,TUR,Android,2023-01-30,80.14,1,False
46024,1046901,2023-01-26,Control_Group,F,BRA,Android,,,0,False
46025,1046902,2023-01-26,Test_Group,F,BRA,iOS,,,0,False
46026,1046903,2023-01-27,Control_Group,M,BRA,Android,,,0,False
46027,1046904,2023-01-25,Test_Group,M,MEX,Android,,,0,False
46028,1046905,2023-01-27,Test_Group,F,USA,Android,,,0,False
46029,1046906,2023-01-26,Control_Group,F,FRA,Android,,,0,False
46030,1046907,2023-01-30,Test_Group,M,DEU,Android,,,0,False
46031,1046908,2023-02-01,Control_Group,M,USA,Android,,,0,False
46032,1046909,2023-01-27,Control_Group,,USA,Android,,,0,False
46033,1046910,2023-01-27,Test_Group,M,USA,iOS,,,0,False
46034,1046911,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
46035,1046912,2023-02-01,Control_Group,F,DEU,Android,2023-02-01,92.29,1,False
46036,1046913,2023-01-26,Control_Group,,USA,Android,,,0,False
46037,1046914,2023-01-25,Test_Group,M,USA,iOS,,,0,False
46038,1046915,2023-02-02,Control_Group,F,ESP,Android,,,0,False
46039,1046916,2023-01-27,Control_Group,F,USA,iOS,,,0,False
46040,1046917,2023-01-27,Test_Group,F,USA,Android,,,0,False
46041,1046918,2023-01-26,Test_Group,O,AUS,Android,,,0,False
46042,1046919,2023-02-03,Test_Group,O,BRA,Android,,,0,False
46043,1046920,2023-01-29,Test_Group,M,DEU,iOS,,,0,False
46044,1046921,2023-01-26,Control_Group,M,BRA,Android,,,0,False
46045,1046922,2023-02-01,Test_Group,M,USA,Android,,,0,False
46046,1046923,2023-01-27,Test_Group,F,GBR,Android,,,0,False
46047,1046924,2023-01-27,Test_Group,M,BRA,Android,,,0,False
46048,1046925,2023-01-28,Test_Group,,DEU,Android,,,0,False
46049,1046926,2023-01-28,Test_Group,F,CAN,Android,,,0,False
46050,1046927,2023-01-25,Test_Group,O,BRA,iOS,,,0,False
46051,1046928,2023-01-28,Control_Group,F,BRA,iOS,,,0,False
46052,1046929,2023-01-27,Control_Group,F,BRA,Android,,,0,False
46053,1046930,2023-02-04,Control_Group,M,TUR,Android,,,0,False
46054,1046931,2023-01-25,Test_Group,F,BRA,iOS,,,0,False
46055,1046932,2023-01-28,Test_Group,F,FRA,iOS,,,0,False
46056,1046933,2023-01-25,Test_Group,M,MEX,Android,,,0,False
46057,1046934,2023-01-29,Control_Group,F,GBR,Android,,,0,False
46058,1046936,2023-01-26,Test_Group,M,MEX,iOS,,,0,False
46059,1046937,2023-01-26,Test_Group,F,USA,Android,,,0,False
46060,1046938,2023-01-26,Test_Group,F,USA,Android,,,0,False
46061,1046939,2023-01-27,Control_Group,M,BRA,Android,,,0,False
46062,1046941,2023-01-25,Test_Group,F,DEU,iOS,,,0,False
46063,1046942,2023-01-25,Control_Group,M,DEU,Android,,,0,False
46064,1046943,2023-01-28,Control_Group,F,BRA,Android,,,0,False
46065,1046944,2023-01-27,Test_Group,M,ESP,Android,,,0,False
46066,1046945,2023-01-25,Control_Group,,USA,iOS,,,0,False
46067,1046946,2023-02-01,Control_Group,M,ESP,iOS,,,0,False
46068,1046947,2023-01-26,Control_Group,F,DEU,iOS,2023-01-26,34.9,1,False
46069,1046948,2023-01-30,Control_Group,F,BRA,iOS,,,0,False
46070,1046949,2023-01-25,Test_Group,M,BRA,iOS,,,0,False
46071,1046950,2023-01-25,Test_Group,M,GBR,iOS,,,0,False
46072,1046951,2023-01-25,Control_Group,M,MEX,Android,,,0,False
46073,1046952,2023-01-31,Control_Group,M,GBR,Android,,,0,False
46074,1046953,2023-01-26,Test_Group,M,USA,Android,,,0,False
46075,1046954,2023-01-29,Control_Group,M,USA,iOS,,,0,False
46076,1046955,2023-01-26,Test_Group,,USA,iOS,,,0,False
46077,1046956,2023-01-29,Test_Group,O,TUR,Android,,,0,False
46078,1046957,2023-02-03,Test_Group,O,FRA,Android,,,0,False
46079,1046958,2023-02-04,Control_Group,M,USA,iOS,,,0,False
46080,1046959,2023-01-25,Test_Group,F,USA,iOS,,,0,False
46081,1046960,2023-01-26,Control_Group,F,USA,Android,,,0,False
46082,1046961,2023-01-30,Control_Group,M,USA,Android,,,0,False
46083,1046963,2023-01-27,Control_Group,F,DEU,Android,,,0,False
46084,1046964,2023-01-25,Test_Group,M,USA,Android,,,0,False
46085,1046965,2023-01-25,Control_Group,F,BRA,Android,,,0,False
46086,1046966,2023-02-06,Test_Group,M,BRA,iOS,,,0,False
46087,1046967,2023-02-01,Control_Group,F,TUR,Android,2023-02-01,33.9,1,False
46088,1046968,2023-02-05,Control_Group,M,USA,Android,,,0,False
46089,1046969,2023-01-28,Control_Group,M,BRA,Android,,,0,False
46090,1046970,2023-01-25,Control_Group,M,BRA,Android,,,0,False
46091,1046971,2023-01-28,Control_Group,,MEX,Android,,,0,False
46092,1046972,2023-01-25,Test_Group,F,FRA,Android,,,0,False
46093,1046973,2023-01-28,Control_Group,,GBR,iOS,,,0,False
46094,1046974,2023-01-31,Control_Group,F,GBR,Android,,,0,False
46095,1046975,2023-01-26,Control_Group,M,DEU,iOS,,,0,False
46096,1046976,2023-02-03,Control_Group,F,ESP,Android,,,0,False
46097,1046977,2023-01-28,Test_Group,F,BRA,Android,,,0,False
46098,1046978,2023-02-03,Test_Group,M,GBR,Android,,,0,False
46099,1046979,2023-01-25,Control_Group,F,DEU,Android,,,0,False
46100,1046980,2023-01-27,Test_Group,M,GBR,iOS,,,0,False
46101,1046981,2023-02-06,Test_Group,M,MEX,Android,,,0,False
46102,1046982,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
46103,1046983,2023-01-28,Control_Group,M,BRA,iOS,,,0,False
46104,1046984,2023-01-26,Test_Group,,MEX,iOS,,,0,False
46105,1046985,2023-01-30,Test_Group,O,MEX,iOS,,,0,False
46106,1046986,2023-01-28,Control_Group,M,USA,Android,,,0,False
46107,1046987,2023-01-26,Control_Group,F,BRA,iOS,,,0,False
46108,1046988,2023-01-27,Control_Group,F,DEU,Android,,,0,False
46109,1046989,2023-01-25,Test_Group,F,TUR,Android,,,0,False
46110,1046990,2023-02-02,Test_Group,,CAN,iOS,,,0,False
46111,1046991,2023-01-25,Control_Group,F,USA,Android,,,0,False
46112,1046992,2023-01-25,Test_Group,,USA,Android,,,0,False
46113,1046993,2023-02-01,Test_Group,F,USA,Android,,,0,False
46114,1046994,2023-01-25,Test_Group,F,MEX,iOS,2023-01-25,55.73,1,False
46115,1046995,2023-01-30,Control_Group,M,USA,Android,,,0,False
46116,1046996,2023-01-25,Control_Group,M,FRA,iOS,,,0,False
46117,1046997,2023-02-06,Test_Group,M,BRA,iOS,,,0,False
46118,1046998,2023-01-25,Test_Group,M,USA,Android,,,0,False
46119,1046999,2023-02-01,Control_Group,M,CAN,iOS,,,0,False
46120,1047000,2023-01-26,Control_Group,F,ESP,iOS,,,0,False
46121,1047001,2023-01-25,Control_Group,F,USA,iOS,,,0,False
46122,1047002,2023-01-25,Test_Group,F,USA,Android,,,0,False
46123,1047003,2023-02-03,Test_Group,F,USA,Android,2023-02-03,94.07,1,False
46124,1047004,2023-01-25,Control_Group,M,USA,iOS,,,0,False
46125,1047005,2023-01-27,Test_Group,M,BRA,Android,,,0,False
46126,1047006,2023-01-30,Test_Group,F,GBR,,,,0,False
46127,1047007,2023-01-30,Test_Group,F,USA,iOS,2023-02-05,51.34,1,True
46128,1047007,2023-01-30,Test_Group,F,USA,iOS,2023-01-31,47.78956197020148,1,True
46129,1047008,2023-02-01,Test_Group,M,MEX,Android,,,0,False
46130,1047009,2023-01-29,Test_Group,,FRA,Android,,,0,False
46131,1047010,2023-01-29,Control_Group,M,MEX,Android,,,0,False
46132,1047011,2023-02-01,Test_Group,M,ESP,iOS,,,0,False
46133,1047012,2023-01-26,Control_Group,M,USA,Android,,,0,False
46134,1047013,2023-02-02,Control_Group,M,USA,Android,,,0,False
46135,1047014,2023-01-25,Control_Group,,FRA,Android,,,0,False
46136,1047015,2023-02-05,Test_Group,M,TUR,Android,,,0,False
46137,1047016,2023-01-29,Test_Group,F,USA,Android,,,0,False
46138,1047017,2023-02-01,Control_Group,O,BRA,iOS,,,0,False
46139,1047018,2023-01-28,Test_Group,M,USA,Android,,,0,False
46140,1047019,2023-01-26,Control_Group,F,MEX,Android,,,0,False
46141,1047020,2023-02-01,Test_Group,,BRA,Android,,,0,False
46142,1047021,2023-02-02,Test_Group,F,BRA,Android,,,0,False
46143,1047022,2023-01-26,Test_Group,,GBR,Android,,,0,False
46144,1047023,2023-01-26,Control_Group,M,BRA,iOS,,,0,False
46145,1047024,2023-02-03,Control_Group,F,MEX,Android,,,0,False
46146,1047025,2023-01-27,Control_Group,,GBR,Android,,,0,False
46147,1047026,2023-01-31,Control_Group,M,DEU,Android,,,0,False
46148,1047027,2023-01-25,Test_Group,M,TUR,Android,,,0,False
46149,1047028,2023-01-25,Control_Group,F,MEX,Android,,,0,False
46150,1047029,2023-01-31,Test_Group,,USA,Android,2023-02-01,113.4493017683502,1,True
46151,1047029,2023-01-31,Test_Group,,USA,Android,2023-01-31,116.36,1,True
46152,1047030,2023-01-25,Test_Group,F,MEX,Android,,,0,False
46153,1047031,2023-01-25,Control_Group,,TUR,iOS,,,0,False
46154,1047032,2023-02-05,Test_Group,F,USA,iOS,,,0,False
46155,1047034,2023-01-27,Control_Group,F,DEU,iOS,,,0,False
46156,1047035,2023-02-04,Test_Group,,MEX,Android,,,0,False
46157,1047036,2023-01-27,Test_Group,M,TUR,Android,,,0,False
46158,1047037,2023-01-27,Test_Group,F,USA,iOS,,,0,False
46159,1047038,2023-01-25,Test_Group,F,USA,Android,,,0,False
46160,1047039,2023-02-01,Control_Group,F,USA,Android,,,0,False
46161,1047040,2023-01-29,Test_Group,F,USA,Android,,,0,False
46162,1047041,2023-02-05,Control_Group,F,AUS,Android,,,0,False
46163,1047042,2023-01-31,Control_Group,F,MEX,Android,,,0,False
46164,1047043,2023-01-30,Control_Group,F,MEX,iOS,,,0,False
46165,1047044,2023-02-04,Control_Group,F,BRA,Android,,,0,False
46166,1047045,2023-02-02,Test_Group,F,USA,Android,,,0,False
46167,1047046,2023-01-26,Control_Group,M,MEX,iOS,,,0,False
46168,1047047,2023-01-28,Control_Group,M,USA,iOS,,,0,False
46169,1047048,2023-01-26,Control_Group,M,BRA,Android,,,0,False
46170,1047049,2023-02-05,Test_Group,,BRA,Android,,,0,False
46171,1047050,2023-01-28,Test_Group,F,MEX,Android,,,0,False
46172,1047051,2023-01-25,Test_Group,,BRA,Android,2023-01-25,28.27,1,False
46173,1047052,2023-01-25,Control_Group,F,FRA,Android,,,0,False
46174,1047053,2023-01-25,Test_Group,F,BRA,iOS,2023-01-27,31.39,1,False
46175,1047054,2023-02-05,Test_Group,F,GBR,iOS,,,0,False
46176,1047055,2023-01-29,Control_Group,M,AUS,Android,,,0,False
46177,1047056,2023-01-27,Control_Group,F,USA,iOS,,,0,False
46178,1047057,2023-02-01,Test_Group,M,USA,Android,,,0,False
46179,1047058,2023-01-29,Test_Group,F,USA,Android,,,0,False
46180,1047059,2023-01-28,Control_Group,F,GBR,iOS,,,0,False
46181,1047060,2023-01-25,Test_Group,M,ESP,Android,,,0,False
46182,1047061,2023-01-26,Control_Group,M,USA,Android,,,0,False
46183,1047062,2023-01-25,Test_Group,M,USA,iOS,2023-01-25,60.4,1,False
46184,1047063,2023-01-30,Test_Group,M,TUR,Android,,,0,False
46185,1047064,2023-01-31,Control_Group,M,USA,iOS,,,0,False
46186,1047065,2023-01-25,Test_Group,M,DEU,Android,,,0,False
46187,1047066,2023-01-25,Control_Group,F,MEX,Android,,,0,False
46188,1047067,2023-01-25,Control_Group,F,DEU,iOS,,,0,False
46189,1047068,2023-01-31,Test_Group,M,BRA,Android,,,0,False
46190,1047069,2023-02-04,Control_Group,M,CAN,Android,,,0,False
46191,1047070,2023-02-01,Test_Group,M,BRA,Android,,,0,False
46192,1047071,2023-01-30,Control_Group,M,BRA,Android,,,0,False
46193,1047072,2023-01-25,Control_Group,F,GBR,Android,,,0,False
46194,1047073,2023-01-26,Control_Group,F,USA,iOS,,,0,False
46195,1047074,2023-01-25,Test_Group,M,MEX,Android,,,0,False
46196,1047075,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
46197,1047076,2023-01-25,Test_Group,M,GBR,Android,,,0,False
46198,1047077,2023-01-28,Control_Group,F,USA,Android,,,0,False
46199,1047078,2023-01-28,Test_Group,O,USA,iOS,,,0,False
46200,1047079,2023-01-28,Control_Group,M,DEU,Android,,,0,False
46201,1047080,2023-01-25,Control_Group,,BRA,Android,,,0,False
46202,1047081,2023-01-27,Control_Group,M,DEU,iOS,,,0,False
46203,1047082,2023-02-01,Control_Group,F,GBR,iOS,2023-02-03,60.94,1,False
46204,1047083,2023-01-25,Control_Group,O,USA,iOS,,,0,False
46205,1047084,2023-01-25,Control_Group,M,,Android,,,0,False
46206,1047085,2023-01-27,Test_Group,F,USA,Android,,,0,False
